1018	5626	1
1018	7849	1
1018	8022	1
1018	89884	1
1018	93986	1
1018	388333	1
1019	1030	1
1019	1032	1
1019	22806	1
1020	4223	1
1020	388333	1
1021	1030	1
1021	1031	1
1021	1032	1
1021	5626	1
1025	85474	1
1026	2801	1
1026	3881	1
1026	5111	1
1026	23281	1
1026	29911	1
1026	57159	1
1026	83878	1
1030	4110	1
1030	7185	1
1030	9463	1
1030	65263	1
1031	1406	1
1031	5626	1
1031	6938	1
1031	10174	1
1031	10768	1
1031	11281	1
1031	25894	1
1032	4929	1
1032	5966	1
1032	6386	1
1032	9119	1
1032	9463	1
1032	10513	1
1032	27033	1
1032	57459	1
1032	84656	1
1032	91694	1
1032	285180	1
1032	388324	1
1039	1527	1
1039	2669	1
1039	5563	1
1039	5585	1
1039	6602	1
1039	7004	1
1039	7584	1
1039	8195	1
1039	25959	1
1039	54535	1
1039	55231	1
1039	55329	1
1039	79165	1
1039	79571	1
1039	79778	1
1039	84260	1
1039	84619	1
1039	152206	1
1039	153527	1
1039	167838	1
1039	200081	1
1039	201725	1
1039	205860	1
1039	254187	1
1043	7780	1
1045	83755	1
1045	154313	1
1046	5563	1
1054	22809	1
1068	129049	1
1068	134359	1
1069	129049	1
1070	129049	1
1070	134359	1
1073	5862	1
1073	81786	1
1102	8398	1
1102	10667	1
1123	8440	1
1124	8440	1
1146	3846	1
1146	375791	1
1146	386681	1
1146	386683	1
1158	140462	1
1163	2516	1
1163	5080	1
1163	6938	1
1163	8022	1
1163	9792	1
1163	9830	1
1163	10320	1
1163	10810	1
1163	11077	1
1163	22806	1
1163	23368	1
1163	51473	1
1163	55964	1
1163	57093	1
1163	220082	1
1163	386682	1
1163	388324	1
1163	448834	1
1163	541465	1
1173	27156	1
1174	9463	1
1175	79719	1
1186	9217	1
1186	9218	1
1187	83755	1
1187	390792	1
1195	1196	1
1195	5152	1
1195	6432	1
1195	6434	1
1195	84530	1
1195	386674	1
1196	1196	1
1196	1198	1
1196	1889	1
1196	6428	1
1196	8233	1
1196	10921	1
1196	11275	1
1196	51213	1
1196	57035	1
1196	84708	1
1196	91746	1
1196	135892	1
1198	3216	1
1198	3217	1
1198	3221	1
1198	3223	1
1198	6386	1
1198	6428	1
1198	11129	1
1198	57035	1
1207	6628	1
1207	6632	1
1207	6633	1
1207	6634	1
1207	11157	1
1207	27258	1
1207	57819	1
1263	23658	1
1270	375791	1
1277	9817	1
1278	6449	1
1278	29978	1
1280	9817	1
1287	56947	1
1295	2199	1
1295	3198	1
1295	3846	1
1295	7205	1
1295	8601	1
1295	8688	1
1295	9802	1
1295	10539	1
1295	29978	1
1295	55165	1
1295	55697	1
1295	57048	1
1295	59349	1
1295	79983	1
1295	140258	1
1295	337968	1
1295	375791	1
1295	386683	1
1295	388677	1
1295	440050	1
1295	448834	1
1298	29978	1
1298	29979	1
1300	54971	1
1308	8985	1
1308	11284	1
1308	25861	1
1308	29978	1
1308	51645	1
1311	5013	1
1311	9586	1
1311	57532	1
1311	375791	1
1315	4591	1
1315	9564	1
1315	57536	1
1329	5575	1
1329	5987	1
1329	11043	1
1329	30850	1
1337	56925	1
1350	266740	1
1351	4103	1
1351	10538	1
1351	64184	1
1364	286827	1
1381	7054	1
1382	147872	1
1385	23373	1
1385	200186	1
1386	2354	1
1386	2355	1
1386	3801	1
1386	54971	1
1388	431707	1
1389	1649	1
1389	63876	1
1389	153222	1
1392	3846	1
1392	81850	1
1392	375791	1
1392	386681	1
1392	388677	1
1398	54532	1
1400	1808	1
1400	1809	1
1400	10399	1
1406	2997	1
1406	4802	1
1406	4909	1
1406	4920	1
1406	5565	1
1406	6310	1
1406	6386	1
1406	6658	1
1406	6821	1
1406	6928	1
1406	7545	1
1406	8403	1
1406	8928	1
1406	9247	1
1406	10425	1
1406	23126	1
1406	23371	1
1406	25959	1
1406	26043	1
1406	26578	1
1406	30012	1
1406	51324	1
1406	51684	1
1406	54870	1
1406	54964	1
1406	54971	1
1406	58529	1
1406	64744	1
1406	79078	1
1406	79190	1
1406	84662	1
1406	84708	1
1406	91156	1
1406	91694	1
1406	96626	1
1406	130951	1
1406	146325	1
1406	154313	1
1406	158399	1
1406	199990	1
1406	245972	1
1406	252969	1
1408	4281	1
1408	5152	1
1408	5626	1
1408	7185	1
1408	7186	1
1408	9463	1
1408	23281	1
1408	27111	1
1408	65220	1
1408	89857	1
1408	125115	1
1408	375791	1
1408	386675	1
1408	386682	1
1408	388677	1
1409	1410	1
1409	26003	1
1409	55093	1
1409	126393	1
1410	26003	1
1410	126393	1
1410	337966	1
1411	1415	1
1411	1417	1
1411	5626	1
1412	7186	1
1412	9319	1
1412	55697	1
1412	375791	1
1414	2622	1
1414	10640	1
1434	5626	1
1435	23281	1
1435	375791	1
1435	386681	1
1443	4223	1
1445	163782	1
1447	29978	1
1448	29978	1
1453	7813	1
1453	10612	1
1453	51233	1
1453	57144	1
1453	64770	1
1453	84445	1
1454	8864	1
1454	10612	1
1454	114991	1
1456	353333	1
1457	1460	1
1457	1822	1
1457	3223	1
1457	4222	1
1457	4223	1
1457	4800	1
1457	5079	1
1457	5080	1
1457	5966	1
1457	8022	1
1457	9817	1
1457	11281	1
1457	23149	1
1457	90933	1
1457	246329	1
1457	347240	1
1457	431707	1
1457	541465	1
1459	1460	1
1459	9463	1
1459	90933	1
1460	57159	1
1466	57511	1
1468	57786	1
1469	29978	1
1470	10513	1
1470	81851	1
1470	375791	1
1470	388677	1
1478	4848	1
1478	7090	1
1478	10342	1
1478	11281	1
1478	29978	1
1478	29979	1
1478	53371	1
1478	159195	1
1478	222546	1
1482	11030	1
1485	6449	1
1485	29978	1
1485	123722	1
1488	1838	1
1488	1981	1
1488	3202	1
1488	3215	1
1488	5563	1
1488	9580	1
1488	10320	1
1488	10472	1
1488	23177	1
1488	29994	1
1488	57616	1
1488	84282	1
1488	84708	1
1488	93986	1
1488	140893	1
1488	253827	1
1491	1491	1
1491	8434	1
1491	83606	1
1500	10009	1
1503	56474	1
1506	89885	1
1511	375791	1
1522	3846	1
1522	3886	1
1522	11043	1
1522	60468	1
1522	81851	1
1522	85294	1
1522	337968	1
1522	386677	1
1522	388677	1
1527	3881	1
1527	342574	1
1534	2686	1
1535	4188	1
1535	122183	1
1535	337968	1
1535	353323	1
1589	3198	1
1589	9463	1
1589	81850	1
1589	83899	1
1589	353140	1
1589	353143	1
1589	375791	1
1589	388677	1
1600	5300	1
1602	5575	1
1602	9604	1
1602	10768	1
1602	55577	1
1615	7965	1
1616	2801	1
1616	9240	1
1616	10464	1
1616	24144	1
1616	51421	1
1616	54550	1
1616	57621	1
1616	57684	1
1616	80254	1
1616	80321	1
1616	84437	1
1616	145282	1
1616	386618	1
1616	391257	1
1616	440295	1
1621	388677	1
1635	1635	1
1635	5563	1
1635	5682	1
1635	6386	1
1635	9463	1
1635	26003	1
1635	84708	1
1641	2801	1
1641	4223	1
1641	6293	1
1641	9925	1
1641	10320	1
1641	23281	1
1641	23299	1
1641	65986	1
1641	123722	1
1645	5774	1
1647	10540	1
1649	2355	1
1649	8742	1
1649	25828	1
1649	51171	1
1649	55048	1
1649	55509	1
1649	56946	1
1649	79892	1
1649	84203	1
1649	84708	1
1649	122953	1
1649	474344	1
1656	2801	1
1656	4665	1
1656	5626	1
1656	5966	1
1656	5987	1
1656	6293	1
1656	6470	1
1656	6938	1
1656	7186	1
1656	7541	1
1656	9463	1
1656	9500	1
1656	10241	1
1656	11178	1
1656	11281	1
1656	23149	1
1656	23281	1
1656	29911	1
1656	56478	1
1656	57159	1
1656	57410	1
1656	57568	1
1656	64599	1
1656	64753	1
1656	64770	1
1656	65986	1
1656	79959	1
1656	80153	1
1656	80258	1
1656	80321	1
1656	254958	1
1656	386681	1
1656	653121	1
1665	7918	1
1665	8087	1
1665	9119	1
1665	55109	1
1665	55922	1
1665	84619	1
1667	29978	1
1671	29978	1
1674	1674	1
1674	2670	1
1674	3860	1
1674	3866	1
1674	4747	1
1674	5630	1
1674	7431	1
1674	8688	1
1674	9119	1
1674	9529	1
1674	24144	1
1674	54474	1
1674	54967	1
1674	79836	1
1674	127703	1
1674	170954	1
1674	391257	1
1674	440295	1
1678	1820	1
1687	92610	1
1725	1725	1
1725	5080	1
1725	5966	1
1725	6133	1
1725	56648	1
1725	84708	1
1728	2592	1
1731	5413	1
1731	9463	1
1731	11043	1
1731	11077	1
1731	55752	1
1731	55964	1
1731	124404	1
1731	154796	1
1740	5275	1
1740	6036	1
1740	7448	1
1740	9228	1
1740	9229	1
1740	10945	1
1740	84154	1
1741	6202	1
1741	7448	1
1741	7458	1
1741	9229	1
1741	10945	1
1741	23762	1
1741	59339	1
1741	79154	1
1748	51763	1
1756	8727	1
1776	3846	1
1781	6993	1
1781	8500	1
1785	6386	1
1785	9025	1
1785	9531	1
1785	9618	1
1785	53347	1
1785	57630	1
1788	4188	1
1788	4223	1
1794	3190	1
1794	3846	1
1794	3881	1
1794	4188	1
1794	7051	1
1794	10656	1
1794	23281	1
1794	29775	1
1794	81850	1
1794	81851	1
1794	125115	1
1794	386675	1
1794	386681	1
1794	386682	1
1794	386683	1
1794	388677	1
1794	440050	1
1794	440295	1
1802	10188	1
1802	10667	1
1808	1808	1
1808	1809	1
1808	26003	1
1808	56896	1
1810	4802	1
1810	6908	1
1816	388677	1
1819	51389	1
1820	4113	1
1820	7507	1
1820	9643	1
1820	10933	1
1820	10934	1
1822	5307	1
1822	5308	1
1822	9146	1
1822	9531	1
1822	10432	1
1822	26039	1
1822	55224	1
1822	57630	1
1822	83759	1
1822	85359	1
1822	114823	1
1822	153328	1
1822	283208	1
1822	337969	1
1822	353323	1
1831	5966	1
1838	3881	1
1838	3886	1
1838	4591	1
1838	5575	1
1838	5987	1
1838	7186	1
1838	7415	1
1838	8687	1
1838	9463	1
1838	10152	1
1838	10363	1
1838	11281	1
1838	23281	1
1838	23368	1
1838	23636	1
1838	24144	1
1838	51421	1
1838	54764	1
1838	55165	1
1838	57159	1
1838	57511	1
1838	64753	1
1838	80254	1
1838	83878	1
1838	123722	1
1838	283234	1
1838	342574	1
1838	388135	1
1838	541468	1
1846	7185	1
1855	1857	1
1855	9531	1
1855	11060	1
1857	3222	1
1857	6135	1
1857	6919	1
1857	7186	1
1857	7247	1
1857	7589	1
1857	9314	1
1857	9422	1
1857	9454	1
1857	9519	1
1857	10174	1
1857	10197	1
1857	10289	1
1857	23598	1
1857	26121	1
1857	28999	1
1857	29890	1
1857	57684	1
1857	58491	1
1857	59349	1
1857	64396	1
1857	79446	1
1857	79685	1
1857	79856	1
1857	79959	1
1857	80125	1
1857	80764	1
1857	90480	1
1857	91694	1
1857	122183	1
1857	170082	1
1857	222389	1
1857	254958	1
1857	285971	1
1857	342132	1
1857	375791	1
1857	388387	1
1861	4188	1
1874	5300	1
1874	7027	1
1874	7029	1
1874	10524	1
1876	7027	1
1876	7029	1
1879	11281	1
1879	57594	1
1889	81850	1
1889	386681	1
1889	386682	1
1896	5350	1
1896	23566	1
1896	26984	1
1896	55340	1
1896	57185	1
1896	85025	1
1896	131616	1
1896	202459	1
1896	613212	1
1911	57713	1
1911	391257	1
1912	2354	1
1912	3881	1
1915	23170	1
1917	23170	1
1944	81851	1
1946	147872	1
1962	5966	1
1962	7188	1
1962	7415	1
1962	9051	1
1962	23281	1
1962	30850	1
1962	56850	1
1962	65986	1
1965	54496	1
1965	55697	1
1967	1967	1
1967	22809	1
1967	26003	1
1967	55093	1
1967	79078	1
1967	343035	1
1974	27250	1
1977	1978	1
1977	1979	1
1977	25959	1
1978	4222	1
1978	5966	1
1978	9463	1
1978	11281	1
1981	3885	1
1981	9513	1
1981	10519	1
1981	284001	1
1983	11266	1
1984	4223	1
1984	5966	1
1997	4802	1
2010	4222	1
2010	4223	1
2010	5966	1
2010	6811	1
2010	8815	1
2010	9217	1
2010	80342	1
2010	84905	1
2010	147872	1
2010	196996	1
2010	222389	1
2012	85027	1
2014	388633	1
2039	7186	1
2039	56159	1
2039	79959	1
2049	11077	1
2051	5966	1
2051	10419	1
2051	11281	1
2051	56658	1
2054	2054	1
2054	6804	1
2054	6811	1
2054	6844	1
2054	8675	1
2054	9341	1
2054	9482	1
2054	9554	1
2054	10087	1
2054	10228	1
2054	10282	1
2054	10490	1
2054	10791	1
2054	23673	1
2054	26984	1
2054	51225	1
2054	63908	1
2054	441376	1
2071	9830	1
2071	54507	1
2071	79959	1
2072	6867	1
2077	54764	1
2079	5687	1
2079	26097	1
2079	54906	1
2098	2098	1
2100	375791	1
2101	5966	1
2101	10891	1
2104	4163	1
2104	5080	1
2104	5966	1
2104	8204	1
2104	10891	1
2104	80125	1
2104	80258	1
2104	84993	1
2104	159989	1
2104	391257	1
2107	5626	1
2107	9817	1
2118	4089	1
2118	4223	1
2120	5300	1
2137	6310	1
2145	8726	1
2146	8726	1
2146	80254	1
2159	388677	1
2170	57698	1
2199	9929	1
2199	80270	1
2199	84648	1
2200	51608	1
2202	4223	1
2202	6449	1
2203	2203	1
2203	8789	1
2207	56947	1
2214	56925	1
2243	24144	1
2245	57630	1
2256	55145	1
2256	246329	1
2257	23426	1
2257	55145	1
2257	146310	1
2257	541465	1
2272	2272	1
2274	3799	1
2274	4899	1
2274	6721	1
2274	7528	1
2274	7629	1
2274	7690	1
2274	8538	1
2274	8548	1
2274	10522	1
2274	10742	1
2274	11077	1
2274	11281	1
2274	25959	1
2274	26119	1
2274	26205	1
2274	27324	1
2274	54870	1
2274	54971	1
2274	55802	1
2274	57459	1
2274	57630	1
2274	80022	1
2274	80212	1
2274	80256	1
2274	84656	1
2274	116496	1
2274	126353	1
2274	448834	1
2275	3972	1
2275	4323	1
2275	4706	1
2275	6628	1
2275	7965	1
2275	9639	1
2275	10569	1
2275	11077	1
2275	22839	1
2275	23174	1
2275	25959	1
2275	26505	1
2275	27156	1
2275	51264	1
2275	51274	1
2275	51298	1
2275	51317	1
2275	54870	1
2275	55138	1
2275	55178	1
2275	55195	1
2275	57091	1
2275	57332	1
2275	57498	1
2275	65125	1
2275	66000	1
2275	83719	1
2275	84914	1
2275	84970	1
2275	91137	1
2275	126669	1
2275	138162	1
2275	149069	1
2275	204851	1
2275	219988	1
2275	220004	1
2275	353323	1
2275	353332	1
2275	494514	1
2280	4281	1
2280	10152	1
2281	5966	1
2281	81851	1
2286	29978	1
2289	79892	1
2298	4188	1
2298	353323	1
2298	386674	1
2299	9146	1
2299	9500	1
2299	159195	1
2302	5990	1
2316	27129	1
2316	53918	1
2316	54913	1
2316	56891	1
2316	58529	1
2316	59349	1
2316	64648	1
2316	144347	1
2316	375791	1
2316	493911	1
2332	8087	1
2332	9513	1
2339	2342	1
2339	5229	1
2354	3726	1
2354	4920	1
2354	5252	1
2354	7716	1
2354	8440	1
2354	9586	1
2354	11281	1
2354	23126	1
2354	30012	1
2354	50943	1
2354	55731	1
2354	79172	1
2354	84080	1
2354	84872	1
2354	115572	1
2355	3725	1
2355	3726	1
2355	4223	1
2355	9586	1
2395	440295	1
2483	11043	1
2495	9530	1
2512	6386	1
2512	55093	1
2516	5985	1
2516	55093	1
2516	150483	1
2534	4223	1
2534	9564	1
2534	22839	1
2539	2539	1
2543	64395	1
2551	2553	1
2551	126626	1
2553	7186	1
2553	8543	1
2563	4188	1
2571	23498	1
2571	57085	1
2571	114569	1
2571	116173	1
2572	7163	1
2572	23204	1
2572	114569	1
2572	116173	1
2577	64395	1
2577	64396	1
2578	64395	1
2578	64396	1
2579	64395	1
2582	2582	1
2622	3868	1
2622	4004	1
2622	7128	1
2622	7188	1
2622	8500	1
2622	9278	1
2622	9454	1
2622	10102	1
2622	10419	1
2622	10733	1
2622	11043	1
2622	11077	1
2622	11140	1
2622	11178	1
2622	57511	1
2622	57594	1
2622	60561	1
2622	64170	1
2622	83746	1
2622	84140	1
2622	114824	1
2622	114932	1
2623	3198	1
2623	5565	1
2623	7681	1
2623	10817	1
2624	11030	1
2624	337968	1
2624	375791	1
2625	25894	1
2629	4110	1
2643	23534	1
2645	388333	1
2669	2801	1
2669	3881	1
2669	3885	1
2669	4656	1
2669	5626	1
2669	5987	1
2669	6293	1
2669	7431	1
2669	10174	1
2669	10768	1
2669	11043	1
2669	11077	1
2669	11340	1
2669	22806	1
2669	22954	1
2669	23281	1
2669	24144	1
2669	57120	1
2669	57511	1
2669	57596	1
2669	64170	1
2669	80258	1
2669	80823	1
2669	83878	1
2669	140691	1
2669	202243	1
2669	283234	1
2669	283899	1
2669	339834	1
2669	375791	1
2669	386675	1
2669	386681	1
2670	2670	1
2670	2801	1
2670	3860	1
2670	3880	1
2670	4747	1
2670	7159	1
2670	9852	1
2670	10152	1
2670	10783	1
2670	11140	1
2670	24144	1
2670	29775	1
2670	53347	1
2670	54967	1
2670	55093	1
2670	55633	1
2670	56891	1
2670	57594	1
2670	79165	1
2670	84807	1
2670	161514	1
2670	342132	1
2670	342574	1
2686	2848	1
2686	4012	1
2686	7851	1
2686	113829	1
2686	222642	1
2686	729515	1
2695	6449	1
2735	51684	1
2740	3846	1
2740	81850	1
2741	10174	1
2745	55223	1
2762	2762	1
2762	9196	1
2762	55093	1
2770	63940	1
2773	29899	1
2773	63940	1
2773	126006	1
2782	55697	1
2790	3868	1
2790	3885	1
2792	11179	1
2792	84437	1
2800	3801	1
2800	5575	1
2800	6293	1
2800	7159	1
2800	11077	1
2800	11178	1
2800	23368	1
2800	57536	1
2800	132954	1
2800	285753	1
2800	339005	1
2800	342574	1
2801	2888	1
2801	3215	1
2801	3603	1
2801	3693	1
2801	3801	1
2801	3848	1
2801	3937	1
2801	4004	1
2801	4236	1
2801	4342	1
2801	4938	1
2801	5129	1
2801	5300	1
2801	5317	1
2801	5318	1
2801	5459	1
2801	5563	1
2801	5565	1
2801	5585	1
2801	5682	1
2801	5862	1
2801	6427	1
2801	6605	1
2801	6769	1
